      Author,                              Title,Orginal Author,Translator ,Editor ,Editor/Orginal Author ,   Language,    No of pages ,             Publisher,Year of Published,              Category ,Subject,    Price,            ISBN,Book format
"""",2.இஸ்மத் சுக்தாய் கதைகள்,,,,"மொழிபெயர்ப்பு:
ஜி.விஜயபத்மா",தமிழ்,496,எதிர் வெளியீடு ,"2,018","சிறுகதை,மொழிப்பெயர்ப்பு",பிற ,500,9789387333123,paperback 
,,,,,,,,,,,,,,
ஜி.விஜயபத்மா,1.முல்லை பெரியாறு ,,,,-,தமிழ்,175,விகடன் பிரசுரம் ,"2,014",வரலாறு ,தமிழ்நாடு ,125,9788184765816,paperback 
"""",2.சீனப் பெண்கள்:சொல்லப்படாத கதை ,,,,"மூலம்:
சின்ரன் ",தமிழ்,316,எதிர் வெளியீடு ,"2,016","நேர்காணல்,மொழிப்பெயர்ப்பு",பெண்கள் ,399,9789384646851,paperback 
"""",3. மணற்குன்று பெண் ,,,,"மூலம்:
கோபோ ஏப் ",தமிழ்,351,எதிர் வெளியீடு ,"2,013","நாவல்,மொழிப்பெயர்ப்பு",பிற ,220,-,paperback 
"மொழிபெயர்ப்பு:
ஜி.விஜயபத்மா",4.இஸ்மத் சுக்தாய் கதைகள்,,,,"மூலம்:
இஸ்மத் சுக்தாய் ",தமிழ்,496,எதிர் வெளியீடு ,"2,018","சிறுகதை,மொழிப்பெயர்ப்பு",பிற ,500,9789387333123,paperback 
"                          """,,,,,,,,,,,,,,
பி.சத்யவதி,1.மாலை நேரத்து விடியல்,,,,"மொழிபெயர்ப்பு:
கெளரி கிருபானந்தன்",தமிழ்,-,காலச்சுவடு,"2,023","சிறுகதை,மொழிப்பெயர்ப்பு",-,200,9788119034284,paperback 
,,,,,,,,,,,,,,
ராஜகோபால்,1.எக்ஸ்பிரஷனிஸமும் ஜெர்மன் சினிமாவும் ,,,,-,தமிழ்,104,நிழல் வெளியீடு ,"2,024",கட்டுரை ,சினிமா ,150,-,paperback 
"""",2.வெற்றிமீது ஆசை வைத்தேன் ,,,,-,தமிழ்,176,மணிமேகலை பிரசுரம் ,"1,995",தன் வரலாறு ,-,175,-,paperback 
"""",3.பரிசு பெற்ற புதினம் சிறுகதைகள்,,,,-,தமிழ்,-,மணிமேகலை பிரசுரம்,-,சிறுகதை,-,75,,paperback 
"""",4.பிரபல பிரெஞ்சுக் கவிதைகள்,,,,-,தமிழ்,-,காவ்யா பதிப்பகம்,-,கவிதை,-,150,-,paperback 
"மொழிபெயர்ப்பு:
ராஜகோபால் ",5. இந்த நகரத்தில் திருடர்களே இல்லை,,,,-,தமிழ்,136,தேசாந்திரி ,"2,022",சிறுகதை,-,160,9789393099037,paperback 
"""",6.மனநல மருத்துவர்,,,,"மூலம்:
மச்சடோ டி ஆசிஸ்",தமிழ் ,111,சந்தியா பதிப்பகம்,"2,017","நாவல்,மொழிப்பெயர்ப்பு",-,95,-,paperback 
,,,,,,,,,,,,,,
 பிரபு காளிதாஸ்,1.The Leader (Photobook),,,,-,English ,-,-,"2,020",Photo Book,Tamilnadu Politics,"2,000",-,Hardcover
"""",2.நீருக்கடியில் சில குரல்கள் (எழுத்து பிரசுரம்),,,,-,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),"2,019",நாவல்,-,150,9789388860192,paperback 
"""",3.குறைந்த ஒளியில்,,,,-,தமிழ்,136,உயிர்மை பதிப்பகம்,"2,016",கட்டுரை,-,120,9789385104466,paperback 
"""",4.நீருக்கடியில் சில குரல்கள்,,,,-,தமிழ் ,128,உயிர்மை பதிப்பகம்,"2,016",நாவல்,-,120,9789385104718,paperback 
"மொழிபெயர்ப்பு:
பிரபு காளிதாஸ் ",5.நதியின் மூன்றாவது கரை,,,,-,தமிழ்,-,உயிர்மை பதிப்பகம்,"2,017","சிறுகதை,மொழிப்பெயர்ப்பு",-,90,-,paperback 
                              ,,,,,,,,,,,,,,
வல்லிக்கண்ணன் ,1.புதுக்கவிதையின் தோற்றமும் வளர்ச்சியும் ,,,,-,தமிழ் ,-,சந்தியா பதிப்பகம்,"2,023",கட்டுரை,இலக்கியம்,350,9789395442763,paperback 
"""",2.சரஸ்வதி காலம்,,,,"தொகுப்பு:
பழ. அதியமான்",தமிழ்,176,காலச்சுவடு,"2,022",கட்டுரை ,-,225,-,paperback 
"""",3.புதுக்கவிதையின் தோற்றமும் வளர்ச்சியு,,,,-,தமிழ்,-,மகிழினி பதிப்பகம்,"2,022",கட்டுரை ,இலக்கியம்,250,-,paperback 
"""",4.புதுக்கவிதையின் தோற்றமும் வளர்ச்சியும் ,,,,-,தமிழ்,-,பரிசல் ,"2,022",கட்டுரை ,இலக்கியம்,350,-,paperback 
"""",5.வல்லிக்கண்ணனின் தேர்ந்தெடுத்த சிறுகதைகள்,,,,"மொழிபெயர்ப்பு:
’மேலும்’ சிவசு",தமிழ்,288,சாகித்திய அகாடெமி,"2,021",சிறுகதை,-,240,9789391017958,paperback 
"""",6.விடிவெள்ளி - அன்னக்கிளி,,,,-,தமிழ்,-,கௌரா பதிப்பகக் குழுமம்,"2,020",நாவல் ,வரலாறு,240,9788194324799,paperback 
"""",7.வல்லிக்கண்ணன் தி.க.சி.க்கு எழுதிய கடிதங்கள்,,,,"தொகுப்பு:
கழனியூரன்",தமிழ்,368,மேன்மை வெளியீடு,"2,016",கடிதம்,இலக்கியம்,275,-,paperback 
"""",8.புதுக்கவிதையின் தோற்றமும் வளர்ச்சியும்,,,,-,தமிழ்,278,கௌரா பதிப்பகக் குழுமம்,"2,014",கட்டுரை,இலக்கியம்,250,-,paperback 
"""",9.புதுக்கவிதையின் தோற்றமும் வளர்ச்சியும்,,,,-,தமிழ்,252,அன்னம் - அகரம் பதிப்பகம்,"2,012",கட்டுரை ,இலக்கியம் ,200,-,paperback 
"""",10.தமிழ் உரைநடை 2,,,,"தொகுப்பு:
எஸ். கௌமாரீஸ்வரி",தமிழ்,176,கௌரா பதிப்பகக் குழுமம்,"2,012",கட்டுரை ,மொழி / மொழியியல்,90,-,paperback 
"""",11.சரஸ்வதி காலம்,,,,-,தமிழ்,158,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,011",கட்டுரை ,-,100,9788123419619,paperback 
"""",12.நிலைபெற்ற நினைவுகள் (இரண்டாம் பாகம்),,,,-,தமிழ்,156,சந்தியா பதிப்பகம்,"2,007",தன்வரலாறு,இலக்கியம்,80,-,paperback 
"""",13.ஊர்வலம் போன பெரியமனுஷி,,,,-,தமிழ்,32,நேஷனல் புக் டிரஸ்ட்,"2,006",சிறுவர் கதை,-,18,8123707371,paperback 
"""",14.வல்லிக்கண்ணன் சிறப்புச் சிறுகதைகள்,,,,-,தமிழ்,-,தமிழ் வளர்ச்சித் துறை,-,சிறுகதை,-,120,-,paperback 
"""",15.தமிழ் உரைநடை,,,,-,தமிழ் ,-,பாரி நிலையம்,-,கட்டுரை,-,75,-,paperback 
"""",16.புதுக்கவிதையின் ‌தோற்றமும் வளர்ச்சியும்,,,,-,தமிழ்,-,பாரி நிலையம்,-,கவிதை,வரலாறு,200,-,paperback 
"""",17.புதுமைப்பித்தன்,,,,-,தமிழ்,96,சாகித்திய அகாடெமி,-,வாழ்க்கை வரலாறு,--,50,8126023708,paperback 
"""",18.வல்லிக்கண்ணன் மொழிபெயர்ப்புகள் (இரண்டு தொகுதிகள்),,,,"தொகுப்பு:
பேரா. சு. சண்முகசுந்தரம்",தமிழ்,-,காவ்யா பதிப்பகம்,-,மொழிபெயர்ப்பு,-,"1,160",-,paperback 
"""",19.வல்லிக்கண்ணன் கட்டுரைகள் (தொகுதி 2),,,,"தொகுப்பு:
பேரா. சு. சண்முகசுந்தரம்",தமிழ்,-,காவ்யா பதிப்பகம்,-,கட்டுரை ,-,900,-,paperback 
"""",20.வல்லிக்கண்ணன் கட்டுரைகள் (தொகுதி 1),,,,"தொகுப்பு:
பேரா. சு. சண்முகசுந்தரம் ",தமிழ்,-,காவ்யா பதிப்பகம்,-,கட்டுரை ,-,"1,000",-,paperback 
"மொழிபெயர்ப்பு:
வல்லிக்கண்ணன் ",21.தாத்தாவும் பேரனும்,,,,"மூலம்:
ராபர்ட் ஸி. ரூவர்க்",தமிழ்,304,சந்தியா பதிப்பகம்,"2,001","நாவல்,மொழிப்பெயர்ப்பு",-,100,-,paperback 
"""",22.ஒரு சிறுவனும் பெரிய லாரி டிரைவரும்,,,,-,தமிழ்,-,பரிசல்,"2,024",சிறுகதை,-,260,9788119919888,paperback 
"""",23.இரண்டு பேர்,,,,"மூலம்:
லியோ டால்ஸ்டாய்",தமிழ்,-,வளரி வெளியீடு,"2,024","நாவல்,மொழிப்பெயர்ப்பு",-,120,-,paperback 
